contrast,var,lead,model,family,skill_bangladesh,skill_temperate,gap,control_gap_best_trained,DiD_vs_control,skill_temperate_gapmatched,gap_gapmatched,skill_obs,skill_reanalysis,reanalysis_minus_obs,track,best_baseline,best_baseline_CRPSS,best_fm,best_fm_CRPSS,fm_beats_best_baseline
B_obs_vs_reanalysis,Temperature,30,DLinear,trained,,,,,,,,-0.0989228516285989,-0.0803991529471046,0.018523698681494297,,,,,,
B_obs_vs_reanalysis,Temperature,30,PatchTST,trained,,,,,,,,0.0179625582155109,0.0203992780190122,0.0024367198035013006,,,,,,
B_obs_vs_reanalysis,Temperature,30,chronos2,FM,,,,,,,,0.0337194939997953,0.0645464447787518,0.030826950778956495,,,,,,
B_obs_vs_reanalysis,Temperature,30,chronos_bolt,FM,,,,,,,,-0.0593774895762142,-0.1220591951331944,-0.06268170555698019,,,,,,
B_obs_vs_reanalysis,Temperature,30,timesfm25,FM,,,,,,,,0.0295318352993504,0.0486869516608055,0.0191551163614551,,,,,,
B_obs_vs_reanalysis,Temperature,30,toto2,FM,,,,,,,,-0.0670659909266873,-0.0063596603506479,0.0607063305760394,,,,,,
B_obs_vs_reanalysis,Temperature,30,tirex,FM,,,,,,,,0.0066826466910633,0.0222247465639945,0.0155420998729312,,,,,,
B_obs_vs_reanalysis,Temperature,30,moirai2,FM,,,,,,,,-0.0115510425498679,-0.090927314349045,-0.0793762717991771,,,,,,
B_obs_vs_reanalysis,Temperature,30,ttm_r2,FM,,,,,,,,-0.5226543066757479,-0.621922845284258,-0.09926853860851015,,,,,,
B_obs_vs_reanalysis,Temperature,30,sundial,FM,,,,,,,,-0.0726385624722363,-0.0520733868617173,0.020565175610518995,,,,,,
B_obs_vs_reanalysis,Humidity,1,AutoETS,trained,,,,,,,,0.2439030090906834,0.5846666378675651,0.3407636287768817,,,,,,
B_obs_vs_reanalysis,Humidity,1,AutoTheta,trained,,,,,,,,0.2379187896377671,0.5794844676518801,0.341565678014113,,,,,,
B_obs_vs_reanalysis,Humidity,1,AutoARIMA,trained,,,,,,,,0.2893925029219599,0.6080380914327448,0.3186455885107849,,,,,,
B_obs_vs_reanalysis,Humidity,1,lightgbm,trained,,,,,,,,0.2557717451536786,0.5213588639844977,0.2655871188308191,,,,,,
B_obs_vs_reanalysis,Humidity,1,NHITS,trained,,,,,,,,0.2755252689057345,0.5951473520086081,0.31962208310287366,,,,,,
B_obs_vs_reanalysis,Humidity,1,DLinear,trained,,,,,,,,0.1785907630358398,0.5269412243992513,0.3483504613634115,,,,,,
B_obs_vs_reanalysis,Humidity,1,PatchTST,trained,,,,,,,,0.2830392510442626,0.6118504454964546,0.32881119445219203,,,,,,
B_obs_vs_reanalysis,Humidity,1,chronos2,FM,,,,,,,,0.289180467210491,0.6231160706594228,0.33393560344893175,,,,,,
B_obs_vs_reanalysis,Humidity,1,chronos_bolt,FM,,,,,,,,0.2843685918452223,0.617859124876668,0.33349053303144577,,,,,,
B_obs_vs_reanalysis,Humidity,1,timesfm25,FM,,,,,,,,0.2941834320809761,0.6240750070037314,0.32989157492275534,,,,,,
B_obs_vs_reanalysis,Humidity,1,toto2,FM,,,,,,,,0.1744955324463668,0.6254363012651891,0.4509407688188223,,,,,,
B_obs_vs_reanalysis,Humidity,1,tirex,FM,,,,,,,,0.2916100641592059,0.6240983794389481,0.3324883152797422,,,,,,
B_obs_vs_reanalysis,Humidity,1,moirai2,FM,,,,,,,,0.2882035017244705,0.6196403961076175,0.33143689438314694,,,,,,
B_obs_vs_reanalysis,Humidity,1,ttm_r2,FM,,,,,,,,0.052057323505804,0.4678628665186303,0.4158055430128263,,,,,,
B_obs_vs_reanalysis,Humidity,1,sundial,FM,,,,,,,,0.2291995955047838,0.5855527295039658,0.35635313399918195,,,,,,
B_obs_vs_reanalysis,Humidity,7,AutoETS,trained,,,,,,,,-0.1887892777586803,0.1930393235299041,0.3818286012885844,,,,,,
B_obs_vs_reanalysis,Humidity,7,AutoTheta,trained,,,,,,,,-0.1985866829893232,0.1834639187848338,0.382050601774157,,,,,,
B_obs_vs_reanalysis,Humidity,7,AutoARIMA,trained,,,,,,,,0.0470399494887664,0.3548148490744034,0.30777489958563703,,,,,,
B_obs_vs_reanalysis,Humidity,7,lightgbm,trained,,,,,,,,0.0513959834049723,0.3230673303488836,0.27167134694391126,,,,,,
B_obs_vs_reanalysis,Humidity,7,NHITS,trained,,,,,,,,0.0211439634834839,0.325691523345557,0.3045475598620731,,,,,,
B_obs_vs_reanalysis,Humidity,7,DLinear,trained,,,,,,,,-0.066860057298123,0.3028087903453863,0.3696688476435093,,,,,,
B_obs_vs_reanalysis,Humidity,7,PatchTST,trained,,,,,,,,0.0544476197981816,0.3776826582073146,0.32323503840913304,,,,,,
B_obs_vs_reanalysis,Humidity,7,chronos2,FM,,,,,,,,0.0642236810252965,0.4083188545742342,0.3440951735489377,,,,,,
B_obs_vs_reanalysis,Humidity,7,chronos_bolt,FM,,,,,,,,0.0491556857509908,0.401464539354902,0.3523088536039112,,,,,,
B_obs_vs_reanalysis,Humidity,7,timesfm25,FM,,,,,,,,0.0622696405749428,0.4092479160482283,0.3469782754732855,,,,,,
B_obs_vs_reanalysis,Humidity,7,toto2,FM,,,,,,,,-0.0600111628937789,0.4095568107050976,0.4695679735988765,,,,,,
B_obs_vs_reanalysis,Humidity,7,tirex,FM,,,,,,,,0.0571365530010452,0.4019910537663056,0.3448545007652604,,,,,,
B_obs_vs_reanalysis,Humidity,7,moirai2,FM,,,,,,,,0.0400412671559599,0.4050095717229943,0.3649683045670344,,,,,,
B_obs_vs_reanalysis,Humidity,7,ttm_r2,FM,,,,,,,,-0.2425504138505951,0.206425565635801,0.4489759794863961,,,,,,
B_obs_vs_reanalysis,Humidity,7,sundial,FM,,,,,,,,-0.0093838882579722,0.3516789300714332,0.3610628183294054,,,,,,
B_obs_vs_reanalysis,Humidity,30,AutoETS,trained,,,,,,,,-0.5265767479248273,-0.169363568251192,0.3572131796736353,,,,,,
B_obs_vs_reanalysis,Humidity,30,AutoTheta,trained,,,,,,,,-0.5646733843723832,-0.2027727680011757,0.3619006163712075,,,,,,
B_obs_vs_reanalysis,Humidity,30,AutoARIMA,trained,,,,,,,,0.0253971607031754,0.2192208760984181,0.19382371539524268,,,,,,
B_obs_vs_reanalysis,Humidity,30,lightgbm,trained,,,,,,,,0.0397918635515911,0.2601025713297985,0.22031070777820744,,,,,,
B_obs_vs_reanalysis,Humidity,30,NHITS,trained,,,,,,,,0.0271969585590211,0.2392271165657902,0.2120301580067691,,,,,,
B_obs_vs_reanalysis,Humidity,30,DLinear,trained,,,,,,,,-0.0690366726139508,0.2071058224618849,0.27614249507583566,,,,,,
B_obs_vs_reanalysis,Humidity,30,PatchTST,trained,,,,,,,,0.0474030117518947,0.2975224674407024,0.25011945568880767,,,,,,
B_obs_vs_reanalysis,Humidity,30,chronos2,FM,,,,,,,,0.0532454203332061,0.3475915492738942,0.29434612894068807,,,,,,
B_obs_vs_reanalysis,Humidity,30,chronos_bolt,FM,,,,,,,,0.0331080349283138,0.3257375629422244,0.29262952801391057,,,,,,
B_obs_vs_reanalysis,Humidity,30,timesfm25,FM,,,,,,,,0.0482525742370645,0.3563615892486949,0.30810901501163035,,,,,,
B_obs_vs_reanalysis,Humidity,30,toto2,FM,,,,,,,,-0.0611470774823368,0.344580989048602,0.4057280665309388,,,,,,
B_obs_vs_reanalysis,Humidity,30,tirex,FM,,,,,,,,0.0390933382306125,0.3270166375685971,0.2879232993379846,,,,,,
B_obs_vs_reanalysis,Humidity,30,moirai2,FM,,,,,,,,0.013990783651453,0.3567691784092458,0.3427783947577928,,,,,,
B_obs_vs_reanalysis,Humidity,30,ttm_r2,FM,,,,,,,,-0.2534438306524578,0.1072863477737033,0.36073017842616106,,,,,,
B_obs_vs_reanalysis,Humidity,30,sundial,FM,,,,,,,,-0.0197872581249773,0.2885380105328632,0.3083252686578405,,,,,,
B_obs_vs_reanalysis,Sunshine,1,AutoETS,trained,,,,,,,,0.0944214547134134,0.1244984127559013,0.030076958042487903,,,,,,
B_obs_vs_reanalysis,Sunshine,1,AutoTheta,trained,,,,,,,,0.0885368104702664,0.1142350067621272,0.025698196291860792,,,,,,
B_obs_vs_reanalysis,Sunshine,1,AutoARIMA,trained,,,,,,,,0.1442959917672913,0.1812915704511947,0.03699557868390341,,,,,,
B_obs_vs_reanalysis,Sunshine,1,lightgbm,trained,,,,,,,,0.1175753628503425,0.1107555886981961,-0.006819774152146393,,,,,,
B_obs_vs_reanalysis,Sunshine,1,NHITS,trained,,,,,,,,0.1621434919703532,0.1699771705325717,0.007833678562218505,,,,,,
B_obs_vs_reanalysis,Sunshine,1,DLinear,trained,,,,,,,,0.0436530049635179,0.0997074413061477,0.0560544363426298,,,,,,
B_obs_vs_reanalysis,Sunshine,1,PatchTST,trained,,,,,,,,0.1614932851935786,0.1757520514439851,0.01425876625040648,,,,,,
B_obs_vs_reanalysis,Sunshine,1,chronos2,FM,,,,,,,,0.1784546767073502,0.2297639840584024,0.051309307351052186,,,,,,
B_obs_vs_reanalysis,Sunshine,1,chronos_bolt,FM,,,,,,,,0.1634468111990845,0.2254921004745191,0.062045289275434595,,,,,,
B_obs_vs_reanalysis,Sunshine,1,timesfm25,FM,,,,,,,,0.1640494371839558,0.2241905299535894,0.060141092769633614,,,,,,
B_obs_vs_reanalysis,Sunshine,1,toto2,FM,,,,,,,,0.1761175810987342,0.237781637674438,0.061664056575703785,,,,,,
B_obs_vs_reanalysis,Sunshine,1,tirex,FM,,,,,,,,0.1756547198664489,0.2321993719562362,0.05654465208978729,,,,,,
B_obs_vs_reanalysis,Sunshine,1,moirai2,FM,,,,,,,,0.1612543283050672,0.2268155739744068,0.0655612456693396,,,,,,
B_obs_vs_reanalysis,Sunshine,1,ttm_r2,FM,,,,,,,,-0.1156033347186822,-0.0254064233143966,0.0901969114042856,,,,,,
B_obs_vs_reanalysis,Sunshine,1,sundial,FM,,,,,,,,0.098839157963526,0.1651643097517842,0.0663251517882582,,,,,,
B_obs_vs_reanalysis,Sunshine,7,AutoETS,trained,,,,,,,,-0.1630758566105201,-0.306612841111207,-0.14353698450068691,,,,,,
B_obs_vs_reanalysis,Sunshine,7,AutoTheta,trained,,,,,,,,-0.1646564228604001,-0.3180938650451861,-0.153437442184786,,,,,,
B_obs_vs_reanalysis,Sunshine,7,AutoARIMA,trained,,,,,,,,0.0075932769632599,-0.0001497943751735,-0.0077430713384334,,,,,,
B_obs_vs_reanalysis,Sunshine,7,lightgbm,trained,,,,,,,,0.0223345668488774,0.0161330623121259,-0.0062015045367514975,,,,,,
B_obs_vs_reanalysis,Sunshine,7,NHITS,trained,,,,,,,,0.0227668334640196,-0.0558567640103986,-0.0786235974744182,,,,,,
B_obs_vs_reanalysis,Sunshine,7,DLinear,trained,,,,,,,,-0.1268958337262946,-0.0997825349945458,0.027113298731748794,,,,,,
B_obs_vs_reanalysis,Sunshine,7,PatchTST,trained,,,,,,,,0.029605674333197,0.041240745527745,0.011635071194548003,,,,,,
B_obs_vs_reanalysis,Sunshine,7,chronos2,FM,,,,,,,,0.0343802552509675,0.0408118639460343,0.006431608695066801,,,,,,
B_obs_vs_reanalysis,Sunshine,7,chronos_bolt,FM,,,,,,,,0.0055151201380887,0.0233989764262222,0.0178838562881335,,,,,,
B_obs_vs_reanalysis,Sunshine,7,timesfm25,FM,,,,,,,,0.0236838946312518,0.0387777166209831,0.0150938219897313,,,,,,
B_obs_vs_reanalysis,Sunshine,7,toto2,FM,,,,,,,,0.0340461164468683,0.0377430242249521,0.003696907778083798,,,,,,
B_obs_vs_reanalysis,Sunshine,7,tirex,FM,,,,,,,,0.032638402576179,0.0366433068803407,0.004004904304161699,,,,,,
B_obs_vs_reanalysis,Sunshine,7,moirai2,FM,,,,,,,,-0.0159962629767962,0.0487319982573654,0.0647282612341616,,,,,,
B_obs_vs_reanalysis,Sunshine,7,ttm_r2,FM,,,,,,,,-0.3380442683129854,-0.3027207474194227,0.03532352089356272,,,,,,
B_obs_vs_reanalysis,Sunshine,7,sundial,FM,,,,,,,,-0.0706760735737364,-0.0338024318601222,0.036873641713614194,,,,,,
B_obs_vs_reanalysis,Sunshine,30,AutoETS,trained,,,,,,,,-0.2747344481434202,-0.5942650442730972,-0.31953059612967705,,,,,,
B_obs_vs_reanalysis,Sunshine,30,AutoTheta,trained,,,,,,,,-0.2664757177147274,-0.6223415466757651,-0.35586582896103774,,,,,,
B_obs_vs_reanalysis,Sunshine,30,AutoARIMA,trained,,,,,,,,0.0078517143924556,-0.0107792585699058,-0.0186309729623614,,,,,,
B_obs_vs_reanalysis,Sunshine,30,lightgbm,trained,,,,,,,,0.0273640661607769,0.0112218311886036,-0.016142234972173302,,,,,,
B_obs_vs_reanalysis,Sunshine,30,NHITS,trained,,,,,,,,0.0178303737846662,-0.0537785135311046,-0.0716088873157708,,,,,,
B_obs_vs_reanalysis,Sunshine,30,DLinear,trained,,,,,,,,-0.11176772580668,-0.1036462683949475,0.008121457411732494,,,,,,
B_obs_vs_reanalysis,Sunshine,30,PatchTST,trained,,,,,,,,0.0191040415742703,0.0207006718424648,0.0015966302681944995,,,,,,
B_obs_vs_reanalysis,Sunshine,30,chronos2,FM,,,,,,,,0.0401077220925821,0.0405081773470006,0.0004004552544185011,,,,,,
B_obs_vs_reanalysis,Sunshine,30,chronos_bolt,FM,,,,,,,,-0.0056725015914682,0.0198858482741225,0.0255583498655907,,,,,,
B_obs_vs_reanalysis,Sunshine,30,timesfm25,FM,,,,,,,,0.0266669211933234,0.0361331617461231,0.0094662405527997,,,,,,
B_obs_vs_reanalysis,Sunshine,30,toto2,FM,,,,,,,,0.0344051755479406,0.033898296252305,-0.0005068792956356011,,,,,,
B_obs_vs_reanalysis,Sunshine,30,tirex,FM,,,,,,,,0.0336045173418423,0.0309915843475381,-0.0026129329943041964,,,,,,
B_obs_vs_reanalysis,Sunshine,30,moirai2,FM,,,,,,,,-0.0681268267631776,0.0413489302498091,0.1094757570129867,,,,,,
B_obs_vs_reanalysis,Sunshine,30,ttm_r2,FM,,,,,,,,-0.3374913378149291,-0.275994649646625,0.061496688168304114,,,,,,
B_obs_vs_reanalysis,Sunshine,30,sundial,FM,,,,,,,,-0.0705317955059086,-0.0496262148975286,0.02090558060838,,,,,,
C_fm_vs_baseline,Humidity,1,,,,,,,,,,,,,bmd,AutoARIMA,0.2893925029219599,timesfm25,0.2941834320809761,True
C_fm_vs_baseline,Humidity,7,,,,,,,,,,,,,bmd,PatchTST,0.0544476197981816,chronos2,0.0642236810252965,True
C_fm_vs_baseline,Humidity,30,,,,,,,,,,,,,bmd,PatchTST,0.0474030117518947,chronos2,0.0532454203332061,True
C_fm_vs_baseline,Rainfall,1,,,,,,,,,,,,,bmd,NHITS,0.0174730965840463,tirex,0.0276480688721932,True
C_fm_vs_baseline,Rainfall,7,,,,,,,,,,,,,bmd,climatology,0.0,tirex,-0.0143485154341636,False
C_fm_vs_baseline,Rainfall,30,,,,,,,,,,,,,bmd,climatology,0.0,tirex,-0.0039770178848468,False
C_fm_vs_baseline,Sunshine,1,,,,,,,,,,,,,bmd,NHITS,0.1621434919703532,chronos2,0.1784546767073502,True
C_fm_vs_baseline,Sunshine,7,,,,,,,,,,,,,bmd,PatchTST,0.029605674333197,chronos2,0.0343802552509675,True
C_fm_vs_baseline,Sunshine,30,,,,,,,,,,,,,bmd,lightgbm,0.0273640661607769,chronos2,0.0401077220925821,True
C_fm_vs_baseline,Temperature,1,,,,,,,,,,,,,bmd,AutoARIMA,0.3472061634291978,tirex,0.3610840732211403,True
C_fm_vs_baseline,Temperature,7,,,,,,,,,,,,,bmd,PatchTST,0.0646566341634992,timesfm25,0.0568421703404953,False
C_fm_vs_baseline,Temperature,30,,,,,,,,,,,,,bmd,AutoARIMA,0.0230375633528541,chronos2,0.0337194939997953,True
C_fm_vs_baseline,Rainfall,1,,,,,,,,,,,,,ghcn_bangladesh,NHITS,0.0599293485178864,toto2,0.0954073894548009,True
C_fm_vs_baseline,Rainfall,7,,,,,,,,,,,,,ghcn_bangladesh,NHITS,0.0089011764730736,chronos2,0.0170244169062443,True
C_fm_vs_baseline,Rainfall,30,,,,,,,,,,,,,ghcn_bangladesh,climatology,0.0,chronos2,0.0188663403175427,True
C_fm_vs_baseline,Tavg,1,,,,,,,,,,,,,ghcn_bangladesh,AutoARIMA,0.3168268004605745,tirex,0.3278457376075872,True
C_fm_vs_baseline,Tavg,7,,,,,,,,,,,,,ghcn_bangladesh,PatchTST,0.0723386392877099,chronos2,0.0660359560769042,False
C_fm_vs_baseline,Tavg,30,,,,,,,,,,,,,ghcn_bangladesh,AutoARIMA,0.0455591389188598,chronos2,0.0380048243417813,False
C_fm_vs_baseline,Rainfall,1,,,,,,,,,,,,,ghcn_temperate,NHITS,0.0161047417088927,tirex,0.0308626831421736,True
C_fm_vs_baseline,Rainfall,7,,,,,,,,,,,,,ghcn_temperate,climatology,0.0,tirex,-0.011072318452864,False
C_fm_vs_baseline,Rainfall,30,,,,,,,,,,,,,ghcn_temperate,climatology,0.0,tirex,-0.0090341951102081,False
C_fm_vs_baseline,Tavg,1,,,,,,,,,,,,,ghcn_temperate,AutoARIMA,0.4336781879920561,tirex,0.4408410225829234,True
C_fm_vs_baseline,Tavg,7,,,,,,,,,,,,,ghcn_temperate,PatchTST,0.0614988994941183,chronos2,0.0756226815037921,True
C_fm_vs_baseline,Tavg,30,,,,,,,,,,,,,ghcn_temperate,PatchTST,0.0569423896087806,chronos2,0.0667750968074771,True
C_fm_vs_baseline,ALLSKY_SFC_SW_DWN,1,,,,,,,,,,,,,nasa_power_bmd,AutoARIMA,0.1812915704511947,toto2,0.237781637674438,True
C_fm_vs_baseline,ALLSKY_SFC_SW_DWN,7,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.041240745527745,moirai2,0.0487319982573654,True
C_fm_vs_baseline,ALLSKY_SFC_SW_DWN,30,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.0207006718424648,moirai2,0.0413489302498091,True
C_fm_vs_baseline,PRECTOTCORR,1,,,,,,,,,,,,,nasa_power_bmd,NHITS,0.2702779373445936,toto2,0.3269466016020287,True
C_fm_vs_baseline,PRECTOTCORR,7,,,,,,,,,,,,,nasa_power_bmd,NHITS,0.0696203465574075,tirex,0.1126198243735685,True
C_fm_vs_baseline,PRECTOTCORR,30,,,,,,,,,,,,,nasa_power_bmd,NHITS,0.0534072239350761,tirex,0.1179752099083925,True
C_fm_vs_baseline,RH2M,1,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.6118504454964546,toto2,0.6254363012651891,True
C_fm_vs_baseline,RH2M,7,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.3776826582073146,toto2,0.4095568107050976,True
C_fm_vs_baseline,RH2M,30,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.2975224674407024,moirai2,0.3567691784092458,True
C_fm_vs_baseline,T2M,1,,,,,,,,,,,,,nasa_power_bmd,AutoARIMA,0.530333925202819,toto2,0.5420477742068434,True
C_fm_vs_baseline,T2M,7,,,,,,,,,,,,,nasa_power_bmd,PatchTST,0.1035268810114752,chronos2,0.1533107526705641,True
C_fm_vs_baseline,T2M,30,,,,,,,,,,,,,nasa_power_bmd,lightgbm,0.0213806375537376,chronos2,0.0645464447787518,True
C_fm_vs_baseline,PRECTOTCORR,1,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,PatchTST,0.2841942464499778,toto2,0.3116456239636648,True
C_fm_vs_baseline,PRECTOTCORR,7,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,NHITS,0.0195620467730593,tirex,0.0942689426916579,True
C_fm_vs_baseline,PRECTOTCORR,30,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,NHITS,0.0443262388346945,tirex,0.1079985465778778,True
C_fm_vs_baseline,T2M,1,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,AutoARIMA,0.5253820661594648,toto2,0.5347265371390248,True
C_fm_vs_baseline,T2M,7,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,PatchTST,0.1176614146286632,chronos2,0.1482058197495883,True
C_fm_vs_baseline,T2M,30,,,,,,,,,,,,,nasa_power_ghcn_bangladesh,lightgbm,0.0209599244496999,chronos2,0.0607101298242021,True
C_fm_vs_baseline,PRECTOTCORR,1,,,,,,,,,,,,,nasa_power_ghcn_temperate,NHITS,0.064319785820595,tirex,0.0768635357343934,True
C_fm_vs_baseline,PRECTOTCORR,7,,,,,,,,,,,,,nasa_power_ghcn_temperate,climatology,0.0,tirex,-0.0097779887364004,False
C_fm_vs_baseline,PRECTOTCORR,30,,,,,,,,,,,,,nasa_power_ghcn_temperate,climatology,0.0,tirex,-0.0132719816555662,False
C_fm_vs_baseline,T2M,1,,,,,,,,,,,,,nasa_power_ghcn_temperate,AutoARIMA,0.4647329024240584,tirex,0.4714762958282046,True
C_fm_vs_baseline,T2M,7,,,,,,,,,,,,,nasa_power_ghcn_temperate,AutoARIMA,0.063377712051416,chronos2,0.0793123175500607,True
C_fm_vs_baseline,T2M,30,,,,,,,,,,,,,nasa_power_ghcn_temperate,AutoARIMA,0.0408642408778857,chronos2,0.0572676665779617,True
