track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model,n_models_compared,skill_MAE_vs_clim,CRPSS_vs_clim
ghcn_bangladesh,Rainfall,7,1.6486713779948219,1.6486713779948219,20.222181139780872,0.0008665511265164644,1154,ttm_r2,18,-0.23830005051137082,-0.4208281411675996
ghcn_bangladesh,Rainfall,14,1.5928912655128205,1.5928912655128205,19.275143697746326,0.0025996533795493936,1154,ttm_r2,18,-0.19874922828561026,-0.3735214700402547
ghcn_bangladesh,Rainfall,30,1.5346808209341174,1.5346808209341174,19.743293431290876,0.0,1154,ttm_r2,18,-0.30476232350216526,-0.48067041275527256
ghcn_bangladesh,Tavg,1,0.4964031941903042,0.39450713250123143,1.1692828161124815,0.7801082543978349,1478,AutoARIMA,18,0.3198550157684701,0.31682680046057454
ghcn_bangladesh,Tavg,3,0.6784225684807426,0.5343922357534517,1.5661494813477015,0.7564276048714479,1478,AutoARIMA,18,0.13211443776150134,0.12712530794435595
ghcn_bangladesh,Tavg,7,0.689720266375012,0.5399097608317025,1.5646555807464704,0.7875507442489851,1478,AutoARIMA,18,0.05560725410062861,0.06435631701554334
ghcn_bangladesh,Tavg,14,0.7086752891832071,0.5525209492955437,1.6079734426030627,0.790257104194858,1478,AutoARIMA,18,0.0368509888713473,0.0485479459919097
ghcn_bangladesh,Tavg,30,0.7521552078905783,0.5860116598156055,1.7017790887407274,0.7611637347767253,1478,AutoARIMA,18,0.04652468773380547,0.045559138918859876
ghcn_bangladesh,Tavg,1,0.5225927366520396,0.418355480780457,1.2395765389532525,0.7882273342354533,1478,AutoETS,18,0.28397151188867986,0.2755283015098662
ghcn_bangladesh,Tavg,3,0.7713773055510729,0.6124679113769113,1.7863077615117124,0.7625169147496617,1478,AutoETS,18,0.013200241811804792,-0.00040326892723152596
ghcn_bangladesh,Tavg,7,0.8691257203654439,0.6911613283283917,1.9668538485068066,0.8504736129905277,1478,AutoETS,18,-0.19004191351600896,-0.19775706550929573
ghcn_bangladesh,Tavg,14,0.8683472185416304,0.7388512163433696,1.9764983723402583,0.9303112313937754,1478,AutoETS,18,-0.1801565224866679,-0.27231647649300217
ghcn_bangladesh,Tavg,30,0.923035275693656,0.8857877787481724,2.122899874216239,0.9709066305818674,1478,AutoETS,18,-0.1700927394931433,-0.4426881037649999
ghcn_bangladesh,Tavg,1,0.5224192138452097,0.4202001224114388,1.239351290750802,0.8058186738836265,1478,AutoTheta,18,0.28420926351497167,0.2723339112917438
ghcn_bangladesh,Tavg,3,0.7713382631878862,0.620576219702146,1.786464598456846,0.790257104194858,1478,AutoTheta,18,0.01325018753133067,-0.013647355684036189
ghcn_bangladesh,Tavg,7,0.8692256474286827,0.695530543467448,1.9673264871808633,0.8565629228687416,1478,AutoTheta,18,-0.1901787376724713,-0.2053287540413955
ghcn_bangladesh,Tavg,14,0.8686690234051488,0.7493529677610783,1.9773786669575426,0.9235453315290933,1478,AutoTheta,18,-0.18059388222081552,-0.29040070111797034
ghcn_bangladesh,Tavg,30,0.9245431896793119,0.9058541896658773,2.1265764617870393,0.9688768606224628,1478,AutoTheta,18,-0.17200425821063803,-0.4753703929213773
ghcn_bangladesh,Tavg,1,0.5372707631770137,0.4586068241806304,1.2468182686016076,0.4167794316644114,1478,DLinear,18,0.26386046861535384,0.20582451977565186
ghcn_bangladesh,Tavg,3,0.6832435199217298,0.5959584598873394,1.5542350884076868,0.3382949932341001,1478,DLinear,18,0.1259471397583476,0.02656322014357171
ghcn_bangladesh,Tavg,7,0.6782131406731464,0.5937718680703129,1.518330702515336,0.31393775372124494,1478,DLinear,18,0.07136327370566276,-0.028984726332895505
ghcn_bangladesh,Tavg,14,0.6978936342913261,0.612245631900014,1.5706621251718729,0.32205683355886333,1478,DLinear,18,0.05150415994411628,-0.05429914426133009
ghcn_bangladesh,Tavg,30,0.7424874491465425,0.6534541977524719,1.6622276139392242,0.3125845737483085,1478,DLinear,18,0.05878009617967084,-0.06428494507464788
ghcn_bangladesh,Tavg,1,0.5580897966083538,0.4353038578798056,1.2807510702983362,0.7997293640054127,1478,NHITS,18,0.23533534764394037,0.24617857356818806
ghcn_bangladesh,Tavg,3,0.7149994224940789,0.5645019741633154,1.6085408639655983,0.6684709066305818,1478,NHITS,18,0.08532276987614718,0.07794415057718329
ghcn_bangladesh,Tavg,7,0.7468914125335283,0.5864060719188112,1.6763995979867683,0.6664411366711772,1478,NHITS,18,-0.022673780021542855,-0.016220073534829016
ghcn_bangladesh,Tavg,14,0.7346033331513888,0.5784543311292423,1.6611879303442822,0.6826792963464141,1478,NHITS,18,0.001612607782545794,0.0038901471437248203
ghcn_bangladesh,Tavg,30,0.8084484129605041,0.6429872013440266,1.8410601072144532,0.6556156968876861,1478,NHITS,18,-0.024835824989415167,-0.04723728245961856
ghcn_bangladesh,Tavg,1,0.513194611433279,0.41200153167658904,1.20502569701142,0.8788903924221921,1478,PatchTST,18,0.2968483180888216,0.28653151889526185
ghcn_bangladesh,Tavg,3,0.7049115579499091,0.5380504836109986,1.6307134677686586,0.854533152909337,1478,PatchTST,18,0.09822787120747334,0.12114993674979269
ghcn_bangladesh,Tavg,7,0.6888436738383127,0.5353035909967284,1.54934833491034,0.8565629228687416,1478,PatchTST,18,0.05680751987956434,0.0723386392877099
ghcn_bangladesh,Tavg,14,0.703906956247619,0.5519983143699413,1.584777415214862,0.8369418132611637,1478,PatchTST,18,0.043331552285569286,0.0494479337192435
ghcn_bangladesh,Tavg,30,0.7528908687182981,0.5974369367699169,1.7005715361409721,0.7976995940460081,1478,PatchTST,18,0.04559212164894211,0.026950718776170612
ghcn_bangladesh,Tavg,1,0.5007518102560552,0.3942874599448272,1.179648926010627,0.8092016238159675,1478,chronos2,18,0.3138967756924901,0.31720721032099497
ghcn_bangladesh,Tavg,3,0.6671535179266103,0.5234291861856206,1.5460875713950275,0.7665764546684709,1478,chronos2,18,0.14653059478583064,0.14503232057529225
ghcn_bangladesh,Tavg,7,0.6910932651163315,0.5389405312623751,1.5757082798963198,0.7956698240866035,1478,chronos2,18,0.05372728896890078,0.06603595607690427
ghcn_bangladesh,Tavg,14,0.7124976115667961,0.5575710874739611,1.635492144837682,0.7855209742895806,1478,chronos2,18,0.03165613294768188,0.03985150769575796
ghcn_bangladesh,Tavg,30,0.753698636387091,0.5906498900136175,1.7332417697796718,0.7828146143437077,1478,chronos2,18,0.04456814877451265,0.03800482434178132
ghcn_bangladesh,Tavg,1,0.5029585483200733,0.39496529814376935,1.1794852228305723,0.8247631935047361,1478,chronos_bolt,18,0.3108732217683401,0.3160333889804141
ghcn_bangladesh,Tavg,3,0.6888643673133256,0.5428327537288061,1.5960242647604068,0.7895805142083897,1478,chronos_bolt,18,0.1187565589531775,0.11333859093088738
ghcn_bangladesh,Tavg,7,0.7345223491096253,0.5704829412727087,1.6601944930430044,0.8322056833558863,1478,chronos_bolt,18,-0.005737560599577973,0.011374124020354648
ghcn_bangladesh,Tavg,14,0.7806203175725018,0.6038443223666113,1.7606310310843754,0.8207036535859269,1478,chronos_bolt,18,-0.06092832417431793,-0.03983192229969168
ghcn_bangladesh,Tavg,30,0.8466977598787931,0.6627178609742004,1.9539535199515832,0.8119079837618404,1478,chronos_bolt,18,-0.07332290267538033,-0.07937273139086942
ghcn_bangladesh,Tavg,1,0.7298490846788666,0.5774628348524153,1.653837742031421,0.7861975642760487,1478,climatology,18,0.0,0.0
ghcn_bangladesh,Tavg,3,0.7816958801929109,0.6122210216622769,1.7448516271581471,0.7537212449255751,1478,climatology,18,0.0,0.0
ghcn_bangladesh,Tavg,7,0.7303320248591832,0.5770463378853077,1.6469992723186275,0.774018944519621,1478,climatology,18,0.0,0.0
ghcn_bangladesh,Tavg,14,0.7357898736279196,0.5807133916711746,1.6646529540482717,0.7713125845737483,1478,climatology,18,0.0,0.0
ghcn_bangladesh,Tavg,30,0.7888565107185377,0.6139842537250579,1.761009018145241,0.7516914749661705,1478,climatology,18,0.0,0.0
ghcn_bangladesh,Tavg,1,0.6399789367573363,0.49526464180155655,1.4338553130633995,0.8349120433017592,1478,lightgbm,18,0.12313524783150631,0.14234369398312285
ghcn_bangladesh,Tavg,3,0.7284473855824226,0.572492667080486,1.619968710299308,0.7821380243572396,1478,lightgbm,18,0.06811919566129399,0.06489217647888368
ghcn_bangladesh,Tavg,7,0.7069894221454198,0.5539923467991182,1.5743252500382847,0.8078484438430311,1478,lightgbm,18,0.031961631037970895,0.039951715438789615
ghcn_bangladesh,Tavg,14,0.7162160546746482,0.558558470087242,1.6014878621315314,0.7841677943166441,1478,lightgbm,18,0.026602457651067946,0.03815121521509135
ghcn_bangladesh,Tavg,30,0.7684194716569998,0.5947803574938533,1.6982865809274084,0.7719891745602165,1478,lightgbm,18,0.025907169154150256,0.031277506083737694
ghcn_bangladesh,Tavg,1,0.5030438382136859,0.40384184191232764,1.2074152813009749,0.8552097428958051,1478,moirai2,18,0.31075636213885904,0.30066176117543697
ghcn_bangladesh,Tavg,3,0.700807273370262,0.5494618302064396,1.6213620819648629,0.8416779431664412,1478,moirai2,18,0.10347835887619972,0.10251067708429251
ghcn_bangladesh,Tavg,7,0.7835469825241773,0.6081851316456711,1.7738868547702855,0.8660351826792964,1478,moirai2,18,-0.07286406162355341,-0.05396237999616682
ghcn_bangladesh,Tavg,14,0.861693525229399,0.6702194773905816,1.9903695585176797,0.8626522327469553,1478,moirai2,18,-0.1711135965770949,-0.154131258212983
ghcn_bangladesh,Tavg,30,0.9752585046127491,0.7637396447613556,2.335042652695542,0.8423545331529093,1478,moirai2,18,-0.23629391576476344,-0.24390754343898546
ghcn_bangladesh,Tavg,1,0.5167944728040244,0.418865148239377,1.2479401160123467,0.847767253044655,1478,naive,18,0.2919159814642861,0.27464570365566787
ghcn_bangladesh,Tavg,3,0.8043973617692015,0.6348000475047044,1.8695461954698902,0.8179972936400541,1478,naive,18,-0.02904132176146068,-0.03688051380712465
ghcn_bangladesh,Tavg,7,0.9405849102257442,0.7327068121502338,2.115219672402116,0.8220568335588633,1478,naive,18,-0.2878867120842745,-0.2697538551849623
ghcn_bangladesh,Tavg,14,1.0544423459394248,0.8125054826758162,2.3442960459987816,0.8308525033829499,1478,naive,18,-0.43307537074456137,-0.39915058672504733
ghcn_bangladesh,Tavg,30,1.366329201469982,1.0729066729702383,3.0881665540842427,0.8193504736129905,1478,naive,18,-0.732037681004176,-0.7474498188852345
ghcn_bangladesh,Tavg,1,0.8517782157030436,0.6692701507211498,1.9189765977790567,0.8592692828146143,1478,seasonal_naive,18,-0.16706074390409875,-0.1589839385805636
ghcn_bangladesh,Tavg,3,0.9278044754215949,0.73135537161887,2.1349343969530103,0.8274695534506089,1478,seasonal_naive,18,-0.18691232604760133,-0.19459369368455293
ghcn_bangladesh,Tavg,7,0.8766436677647202,0.6862650652304114,1.9767556649780962,0.857916102841678,1478,seasonal_naive,18,-0.20033578964820498,-0.1892720223220823
ghcn_bangladesh,Tavg,14,0.8798652248262507,0.6913458860879881,2.0051073941588764,0.8552097428958051,1478,seasonal_naive,18,-0.19581045671089026,-0.19051135379956663
ghcn_bangladesh,Tavg,30,0.9586386717229611,0.7475433547312003,2.1605877307787633,0.8247631935047361,1478,seasonal_naive,18,-0.2152256572615161,-0.21752854441434932
ghcn_bangladesh,Tavg,1,0.4931922305426016,0.43181397858207843,1.1627574860375252,0.32476319350473615,1478,sundial,18,0.3242545056289191,0.2522220435321366
ghcn_bangladesh,Tavg,3,0.6827365084729704,0.5861407274211375,1.5634329227837775,0.37280108254397837,1478,sundial,18,0.12659574423690045,0.04259947521946761
ghcn_bangladesh,Tavg,7,0.7115963314108417,0.6032054303821135,1.615744176110966,0.38227334235453314,1478,sundial,18,0.025653665470789178,-0.045332741548400834
ghcn_bangladesh,Tavg,14,0.7478107137151643,0.6303434634062842,1.7098937089177093,0.4167794316644114,1478,sundial,18,-0.016337327432863757,-0.08546396974294734
ghcn_bangladesh,Tavg,30,0.8136139103716495,0.6863164438655079,1.891440134441561,0.428958051420839,1478,sundial,18,-0.03138390736049246,-0.11780789116595214
ghcn_bangladesh,Tavg,1,0.48985780098678366,0.3886566743959458,1.1685477330508722,0.8288227334235453,1478,timesfm25,18,0.32882316184266913,0.32695811584952217
ghcn_bangladesh,Tavg,3,0.680876446934725,0.5335733247194582,1.5743901765904322,0.7990527740189445,1478,timesfm25,18,0.12897526494997658,0.12846291479713934
ghcn_bangladesh,Tavg,7,0.72616292118664,0.5625123665741648,1.6555825868854677,0.8389715832205683,1478,timesfm25,18,0.005708504530315572,0.02518683571306468
ghcn_bangladesh,Tavg,14,0.7619853892496228,0.5908764776212629,1.7720120504421295,0.8416779431664412,1478,timesfm25,18,-0.03560189744463638,-0.017501035959995637
ghcn_bangladesh,Tavg,30,0.8346738977565424,0.658280260873213,1.993416713756809,0.8112313937753721,1478,timesfm25,18,-0.058080761729749186,-0.07214518430954886
ghcn_bangladesh,Tavg,1,0.4892870207830306,0.38814410581925696,1.1766774653388556,0.7861975642760487,1478,tirex,18,0.32960521420902134,0.3278457376075872
ghcn_bangladesh,Tavg,3,0.6832706451297883,0.5367475200282399,1.6017737472413691,0.7787550744248986,1478,tirex,18,0.12591243929651097,0.12327819359928949
ghcn_bangladesh,Tavg,7,0.7232296463722582,0.5619168045229609,1.6573896545540105,0.8031123139377537,1478,tirex,18,0.009724862453203365,0.02621892276067772
ghcn_bangladesh,Tavg,14,0.7492436508317649,0.5844845990019933,1.7310778983193797,0.8227334235453315,1478,tirex,18,-0.018284808864668767,-0.006494093962541303
ghcn_bangladesh,Tavg,30,0.8133701782177557,0.641368616947829,1.8995507069007294,0.8166441136671178,1478,tirex,18,-0.031074938428142573,-0.04460108391482254
ghcn_bangladesh,Tavg,1,0.5820493642728872,0.47171731163726915,2.370124812638465,0.8423545331529093,1478,toto2,18,0.20250723541156623,0.18312091589785517
ghcn_bangladesh,Tavg,3,0.7726572940835311,0.5993849662273811,2.443758785639553,0.8139377537212449,1478,toto2,18,0.011562791027054153,0.020966374856001835
ghcn_bangladesh,Tavg,7,0.7804882008979017,0.6271335806040755,1.8150889046422254,0.8382949932341002,1478,toto2,18,-0.06867585472291071,-0.08679934249703725
ghcn_bangladesh,Tavg,14,0.8220434776763273,0.6674736061277208,1.8944513511010574,0.8403247631935047,1478,toto2,18,-0.11722586452993955,-0.14940281333424732
ghcn_bangladesh,Tavg,30,0.971980891507216,0.7837866540434442,2.280017494453266,0.8274695534506089,1478,toto2,18,-0.23213902439859146,-0.2765582330299039
ghcn_bangladesh,Tavg,1,0.526038913425313,0.526038913425313,1.216126773233083,0.0,1478,ttm_r2,18,0.2792497456419091,0.08905148231789672
ghcn_bangladesh,Tavg,3,0.7013205190274723,0.7013205190274723,1.599784053906762,0.0,1478,ttm_r2,18,0.10282177916250912,-0.14553485459103666
ghcn_bangladesh,Tavg,7,0.768972339998971,0.768972339998971,1.705321843320667,0.0,1478,ttm_r2,18,-0.05290787453451462,-0.3326006760861031
ghcn_bangladesh,Tavg,14,0.8367953692708098,0.8367953692708098,1.874394861805673,0.0,1478,ttm_r2,18,-0.13727491946154102,-0.4409782541137608
ghcn_bangladesh,Tavg,30,0.9300390322617557,0.9300390322617557,2.187573698582747,0.0,1478,ttm_r2,18,-0.17897110516920312,-0.5147603975495876
ghcn_temperate,Rainfall,1,0.7786028377171077,0.6256485791899611,4.4512150765741865,0.9263318112633181,9855,AutoARIMA,32,-0.37504637428690213,-0.24730248960842505
ghcn_temperate,Rainfall,3,0.8557274785176704,0.6765205952759683,4.993681486601077,0.9252156265854896,9855,AutoARIMA,32,-0.36696458345744465,-0.21829872411024076
ghcn_temperate,Rainfall,7,0.8511928581923481,0.6732305112982733,4.985305233113949,0.9266362252663622,9855,AutoARIMA,32,-0.37620753774762505,-0.22836098612198907
ghcn_temperate,Rainfall,14,0.8502484422602528,0.6716682820091554,4.959739456494126,0.9271435819381025,9855,AutoARIMA,32,-0.37675207036439606,-0.22895851041047477
ghcn_temperate,Rainfall,30,0.8423433126011395,0.6637494649340753,4.785280612938014,0.9335362760020294,9855,AutoARIMA,32,-0.4256338218346656,-0.25953000560372486
ghcn_temperate,Rainfall,1,0.7695630838275185,0.6281740038800085,4.56332548720904,0.8775240994419077,9855,AutoARIMA_gapmatched,32,-0.35908177692328214,-0.25233721454505487
ghcn_temperate,Rainfall,3,0.8493323142847098,0.6786448107040778,5.084036266515617,0.8867579908675799,9855,AutoARIMA_gapmatched,32,-0.35674875747158974,-0.222124075420862
ghcn_temperate,Rainfall,7,0.8496608618333414,0.6756296485254993,5.058546577718145,0.8936580416032471,9855,AutoARIMA_gapmatched,32,-0.37373060796987256,-0.232738397009969
ghcn_temperate,Rainfall,14,0.8507821106208091,0.6746828115219834,5.031120974261718,0.8987316083206495,9855,AutoARIMA_gapmatched,32,-0.37761620487351744,-0.2344742267229849
ghcn_temperate,Rainfall,30,0.8409997579527465,0.6671008036462908,4.868053472062762,0.9099949264332826,9855,AutoARIMA_gapmatched,32,-0.4233599070073282,-0.26588950100067565
ghcn_temperate,Rainfall,1,0.8000671178763661,0.6394553326703745,4.56378364545814,0.928259766615931,9855,AutoETS,32,-0.412953223812655,-0.27482784259783966
ghcn_temperate,Rainfall,3,0.8607917234788691,0.6869759733952642,5.136482555856537,0.9211567732115677,9855,AutoETS,32,-0.375054359323826,-0.2371270848604885
ghcn_temperate,Rainfall,7,0.8652456851822189,0.6911441823889412,5.162779330235581,0.9197361745306951,9855,AutoETS,32,-0.398928130670825,-0.26104586049520173
ghcn_temperate,Rainfall,14,0.8643289797642606,0.6907212624214362,5.134804820050801,0.9221714865550482,9855,AutoETS,32,-0.3995517700721112,-0.26381994879240134
ghcn_temperate,Rainfall,30,0.85692377449846,0.6854535556503174,4.97399585554779,0.9331303906646372,9855,AutoETS,32,-0.4503106956316496,-0.30071565613252393
ghcn_temperate,Rainfall,1,0.7882116942781242,0.645190646324811,4.6829788481494,0.8740740740740741,9855,AutoETS_gapmatched,32,-0.39201603164649845,-0.28626185082195477
ghcn_temperate,Rainfall,3,0.8694012685319341,0.708136514285834,5.3405688296234,0.8662607813292745,9855,AutoETS_gapmatched,32,-0.388807503242504,-0.2752336261076884
ghcn_temperate,Rainfall,7,0.8857394154623149,0.719739946538734,5.405659765130673,0.8747843734145104,9855,AutoETS_gapmatched,32,-0.43206236789637,-0.31322103743751484
ghcn_temperate,Rainfall,14,0.8915039252110485,0.7255406940605599,5.392723744149823,0.8906139015728057,9855,AutoETS_gapmatched,32,-0.44355439394807816,-0.3275294285858412
ghcn_temperate,Rainfall,30,0.8882898891862603,0.7335412761584453,5.276498362400318,0.9143581938102486,9855,AutoETS_gapmatched,32,-0.5033966444241782,-0.3919668436375692
ghcn_temperate,Rainfall,1,0.7936368199731397,0.6705752061245072,4.5947946891477995,0.9299847792998478,9855,AutoTheta,32,-0.4015970388758765,-0.3368688939591238
ghcn_temperate,Rainfall,3,0.8645154565698852,0.674043888022238,5.199890078103901,0.9170979198376459,9855,AutoTheta,32,-0.38100276156806023,-0.21383859487207135
ghcn_temperate,Rainfall,7,0.877663021579466,0.7059276120205175,5.245735275978493,0.9040081177067478,9855,AutoTheta,32,-0.41900446447011275,-0.28801936792802607
ghcn_temperate,Rainfall,14,0.8745491430022637,0.6887564107559105,5.208005906578414,0.9092846270928463,9855,AutoTheta,32,-0.4161006165010188,-0.2602248390623143
ghcn_temperate,Rainfall,30,0.876827616460286,0.6859604684563223,5.102821418350228,0.9248097412480974,9855,AutoTheta,32,-0.4839971864730237,-0.3016775731254835
ghcn_temperate,Rainfall,1,0.7910307967597177,0.6692703512128098,4.705614368783281,0.8741755454084221,9855,AutoTheta_gapmatched,32,-0.3969946888749052,-0.3342675154311885
ghcn_temperate,Rainfall,3,0.8747830221673871,0.6927500435684028,5.364808558396202,0.8773211567732115,9855,AutoTheta_gapmatched,32,-0.3974044769300864,-0.24752520484970808
ghcn_temperate,Rainfall,7,0.8924804241606061,0.7260064614709986,5.4314215046301015,0.8687975646879756,9855,AutoTheta_gapmatched,32,-0.4429612222433297,-0.3246547771931605
ghcn_temperate,Rainfall,14,0.8960830632970656,0.7102109017148562,5.41230011769605,0.8807711821410451,9855,AutoTheta_gapmatched,32,-0.4509690947896925,-0.29948034651556266
ghcn_temperate,Rainfall,30,0.8975989389613392,0.7188620993187218,5.317321932823218,0.9060375443937088,9855,AutoTheta_gapmatched,32,-0.5191518549303475,-0.36411165931884226
ghcn_temperate,Rainfall,1,0.6713185156697287,0.5976126266909677,4.414789395487368,0.4526636225266362,9855,DLinear,32,-0.18557760933657952,-0.19140958980225364
ghcn_temperate,Rainfall,3,0.7446686277944758,0.6654062299569443,5.006070799220244,0.4080162354134957,9855,DLinear,32,-0.18955586464304797,-0.1982836393042291
ghcn_temperate,Rainfall,7,0.7478968951945295,0.6615059530635646,5.002497319196062,0.42820903094875695,9855,DLinear,32,-0.20919875527453025,-0.2069686254471017
ghcn_temperate,Rainfall,14,0.7337412547850023,0.6541546984099939,4.979208712700691,0.42293252156265854,9855,DLinear,32,-0.18809954999931122,-0.19691372254645367
ghcn_temperate,Rainfall,30,0.7281517710453248,0.6457832038594156,4.776968213591565,0.426078132927448,9855,DLinear,32,-0.23236900762643087,-0.22543725508935464
ghcn_temperate,Rainfall,1,0.6699232038423976,0.6006910335477039,4.409671250860131,0.41339421613394217,9855,DLinear_gapmatched,32,-0.1831134281440261,-0.19754674836721997
ghcn_temperate,Rainfall,3,0.743844809521218,0.6703231613014053,5.006691802925688,0.36245560629122275,9855,DLinear_gapmatched,32,-0.18823987277528742,-0.2071381977985658
ghcn_temperate,Rainfall,7,0.7459128768423716,0.6650423417557766,4.998166158720571,0.38711314053779805,9855,DLinear_gapmatched,32,-0.2059909969093252,-0.2134210393356215
ghcn_temperate,Rainfall,14,0.7317339883141973,0.6582074521029304,4.980748047103869,0.3797057331303907,9855,DLinear_gapmatched,32,-0.18484931379528202,-0.20432908854621967
ghcn_temperate,Rainfall,30,0.7263019560809422,0.6505476298396977,4.775636481713367,0.3800101471334348,9855,DLinear_gapmatched,32,-0.2292382665878201,-0.23447822280183228
ghcn_temperate,Rainfall,1,0.5614309569255463,0.49352316342671804,4.612934046000815,0.8062912227295789,9855,NHITS,32,0.008488584505532693,0.016104741708892756
ghcn_temperate,Rainfall,3,0.6351828763328947,0.564443445360747,5.251512494695469,0.7780821917808219,9855,NHITS,32,-0.014660061483309672,-0.01646680694897973
ghcn_temperate,Rainfall,7,0.6329817156540678,0.5624025929873367,5.26346668043075,0.7836631151699645,9855,NHITS,32,-0.02340403817474468,-0.02614690232513306
ghcn_temperate,Rainfall,14,0.6358975514152871,0.5619908297092011,5.217475009375638,0.7993911719939117,9855,NHITS,32,-0.029667597065320628,-0.028280523948207348
ghcn_temperate,Rainfall,30,0.6166040955617154,0.5464819907535677,4.986037645164468,0.7954337899543379,9855,NHITS,32,-0.04357883557009723,-0.037003419572684715
ghcn_temperate,Rainfall,1,0.5630921202644772,0.49616971523345393,4.603811377800831,0.7882293252156266,9855,NHITS_gapmatched,32,0.005554898015264542,0.01082853591666788
ghcn_temperate,Rainfall,3,0.6384361479484332,0.5683260554864125,5.2409900285502165,0.7606291222729579,9855,NHITS_gapmatched,32,-0.019856934542139104,-0.02345872854803499
ghcn_temperate,Rainfall,7,0.6349330194753597,0.5656503087044212,5.248621864700819,0.7682394723490614,9855,NHITS_gapmatched,32,-0.026558903727776473,-0.03207261010862106
ghcn_temperate,Rainfall,14,0.6378138532326383,0.5653434675865869,5.1992122744684135,0.7765601217656012,9855,NHITS_gapmatched,32,-0.03277054011508129,-0.03441488068664511
ghcn_temperate,Rainfall,30,0.6186954879285118,0.5508116598637606,4.968146776151175,0.7671232876712328,9855,NHITS_gapmatched,32,-0.04711843711762409,-0.04521939328976354
ghcn_temperate,Rainfall,1,0.5714858192837369,0.5063569752202948,4.534121290085885,0.8570268899036022,9855,PatchTST,32,-0.009268738432207657,-0.00948093998804267
ghcn_temperate,Rainfall,3,0.645242229639866,0.5795323803521908,5.187020244617793,0.8374429223744292,9855,PatchTST,32,-0.030729172325624887,-0.043639416883729076
ghcn_temperate,Rainfall,7,0.6550249756226396,0.5862285612595175,5.161435730048273,0.8027397260273973,9855,PatchTST,32,-0.059043553042976704,-0.06961921885114464
ghcn_temperate,Rainfall,14,0.6482471013636982,0.5755314313612656,5.154660417622591,0.8147133434804668,9855,PatchTST,32,-0.049664421069308906,-0.05305590501370183
ghcn_temperate,Rainfall,30,0.6305831579678479,0.5612801552004316,4.947485456676776,0.8116692034500254,9855,PatchTST,32,-0.0672378637425648,-0.06508439459921012
ghcn_temperate,Rainfall,1,0.5782835413333424,0.5121915604954529,4.518902127751359,0.8037544393708778,9855,PatchTST_gapmatched,32,-0.021273810344257793,-0.021112857619757897
ghcn_temperate,Rainfall,3,0.6548650522207652,0.5881447724916962,5.165808717380712,0.7820395738203957,9855,PatchTST_gapmatched,32,-0.04610095597311248,-0.059148872809186015
ghcn_temperate,Rainfall,7,0.6656165134237966,0.5950138304696933,5.145107229577201,0.7403348554033485,9855,PatchTST_gapmatched,32,-0.07616793797877852,-0.08564862002838503
ghcn_temperate,Rainfall,14,0.6597057664454551,0.5867123771750974,5.132762460973081,0.7226788432267884,9855,PatchTST_gapmatched,32,-0.06821869308065609,-0.07351379900751054
ghcn_temperate,Rainfall,30,0.6462583632367872,0.5751335776120123,4.915656308090134,0.7284627092846271,9855,PatchTST_gapmatched,32,-0.09376754880244076,-0.09137262853311179
ghcn_temperate,Rainfall,1,0.5605682491453364,0.4896424133733792,4.71715661783308,0.4243531202435312,9855,chronos2,32,0.01001216385533954,0.023841463830670095
ghcn_temperate,Rainfall,3,0.6273192928834346,0.5571800552080033,5.296432119600209,0.4382546930492136,9855,chronos2,32,-0.002098538867377764,-0.0033866745515427343
ghcn_temperate,Rainfall,7,0.6240006457982782,0.5559462514357215,5.308421508979148,0.4437341451040081,9855,chronos2,32,-0.00888345577838412,-0.014366809263413938
ghcn_temperate,Rainfall,14,0.6232415907010929,0.5545461490855559,5.286471415141142,0.49426686960933536,9855,chronos2,32,-0.009174622012760647,-0.014658913616469205
ghcn_temperate,Rainfall,30,0.5946608272570031,0.5339943947689144,5.076469421502192,0.48269913749365806,9855,chronos2,32,-0.0064406936880314625,-0.01330697585187579
ghcn_temperate,Rainfall,1,0.5622666907075408,0.4916822374078609,4.73782966219617,0.47965499746321666,9855,chronos2_gapmatched,32,0.007012642406259206,0.01977483972058869
ghcn_temperate,Rainfall,3,0.6278475661560624,0.5578680067543343,5.304304599819837,0.4791476407914764,9855,chronos2_gapmatched,32,-0.002942418340922792,-0.00462555847761581
ghcn_temperate,Rainfall,7,0.6246498094629926,0.5581894033351279,5.316006186935839,0.49751395230847284,9855,chronos2_gapmatched,32,-0.009933022771355882,-0.01845961289149467
ghcn_temperate,Rainfall,14,0.6233268691044841,0.5551536861320684,5.291380330569093,0.5447995941146626,9855,chronos2_gapmatched,32,-0.009312707791681918,-0.01577053053169375
ghcn_temperate,Rainfall,30,0.5950587728071661,0.535004627030862,5.0825027785256935,0.5235920852359208,9855,chronos2_gapmatched,32,-0.007114201303126233,-0.015223991102017331
ghcn_temperate,Rainfall,1,0.5603062213292681,0.49286282961895517,4.704375843604603,0.6736681887366819,9855,chronos_bolt,32,0.010474916340937224,0.01742119319586266
ghcn_temperate,Rainfall,3,0.627804610916235,0.5577460148272093,5.277899756588435,0.6026382546930492,9855,chronos_bolt,32,-0.0028738003603248075,-0.0044058717301525
ghcn_temperate,Rainfall,7,0.6251524541865948,0.5567935643474345,5.294844720057792,0.5836631151699645,9855,chronos_bolt,32,-0.010745698125445902,-0.015912797013996505
