track,var,lead,MASE,sCRPS,RMSE,coverage80,n_windows,model,base_model,context,CRPSS_vs_clim
nasa_power_ghcn_bangladesh,T2M,3,0.6041907301082882,0.4706354252601601,1.180269454245866,0.7642512077294686,4140,chronos2_ctx512,chronos2,512,0.2504429234276597
nasa_power_ghcn_bangladesh,T2M,7,0.6902395024173291,0.5405922243827999,1.3441676143691006,0.7705314009661836,4140,chronos2_ctx512,chronos2,512,0.1080767081241939
nasa_power_ghcn_bangladesh,T2M,14,0.7498141888241079,0.5902616485704798,1.472274626515687,0.7876811594202898,4140,chronos2_ctx512,chronos2,512,0.02863133886971292
nasa_power_ghcn_bangladesh,T2M,30,0.8372693060054064,0.6611612160392004,1.6745957873098711,0.7942028985507247,4140,chronos2_ctx512,chronos2,512,-0.07821065566301
nasa_power_ghcn_temperate,PRECTOTCORR,1,0.6240120351322608,0.5223516444284786,3.862711198602753,0.5837107487922706,13248,chronos2_ctx512,chronos2,512,0.06004222016333971
nasa_power_ghcn_temperate,PRECTOTCORR,3,0.717905623456493,0.6086769003463698,4.266210748116351,0.5898248792270532,13248,chronos2_ctx512,chronos2,512,-0.004959228698661722
nasa_power_ghcn_temperate,PRECTOTCORR,7,0.6779793073393762,0.5743408832467788,4.1615071564014094,0.5938254830917874,13248,chronos2_ctx512,chronos2,512,-0.017921460956448643
nasa_power_ghcn_temperate,PRECTOTCORR,14,0.6759225451387998,0.5736414762015726,4.155320232819332,0.5983544685990339,13248,chronos2_ctx512,chronos2,512,-0.01987006822562165
nasa_power_ghcn_temperate,PRECTOTCORR,30,0.6956341704279343,0.5903814892258402,4.220904629599829,0.5974486714975845,13248,chronos2_ctx512,chronos2,512,-0.02523482005161104
nasa_power_ghcn_temperate,T2M,1,0.3865274001235873,0.3017440749845453,1.8688951531412097,0.8401268115942029,13248,chronos2_ctx512,chronos2,512,0.4577562281358586
nasa_power_ghcn_temperate,T2M,3,0.619895888493392,0.480786019562571,2.9380916173519163,0.7718900966183575,13248,chronos2_ctx512,chronos2,512,0.15184021349257415
nasa_power_ghcn_temperate,T2M,7,0.6846388880820178,0.5285176371406864,3.2219074673679624,0.7751358695652174,13248,chronos2_ctx512,chronos2,512,0.06542994115861744
nasa_power_ghcn_temperate,T2M,14,0.7072683945200643,0.5465497215661548,3.3253925271466005,0.775588768115942,13248,chronos2_ctx512,chronos2,512,0.0344630927638605
nasa_power_ghcn_temperate,T2M,30,0.7072828589432424,0.5476537219083406,3.3237888102456212,0.7916666666666666,13248,chronos2_ctx512,chronos2,512,0.030703917229882638
bmd,Rainfall,1,0.6043266780925273,0.5215496073571657,17.658987355257082,0.7513877324451845,14412,chronos2_ctx96,chronos2,96,-0.02730080137735036
bmd,Rainfall,3,0.6288852371721173,0.5502269503128556,18.267913549821124,0.7581876214265889,14412,chronos2_ctx96,chronos2,96,-0.06288117564080586
bmd,Rainfall,7,0.6544885868081006,0.5809236041977547,18.463033612102706,0.7384124340827088,14412,chronos2_ctx96,chronos2,96,-0.08656309622093161
bmd,Rainfall,14,0.6579843664243386,0.5844373974616605,18.44628749209257,0.7593671940049959,14412,chronos2_ctx96,chronos2,96,-0.09141100063071539
bmd,Rainfall,30,0.6654598297307637,0.6169212490902687,18.925193379192244,0.7343186233694143,14412,chronos2_ctx96,chronos2,96,-0.12245621783750571
bmd,Temperature,1,0.5219369736490876,0.4119999284317339,1.1474966989953144,0.7867914716588663,13461,chronos2_ctx96,chronos2,96,0.31409132494706593
bmd,Temperature,3,0.7888702275825383,0.6145086570723853,1.6592245496263514,0.744818364163138,13461,chronos2_ctx96,chronos2,96,0.02866262790844043
bmd,Temperature,7,0.9224267800747116,0.7179357283903504,1.9370096830001775,0.7688878983730778,13461,chronos2_ctx96,chronos2,96,-0.21394028217658723
bmd,Temperature,14,1.1127542410669116,0.8655920211732903,2.3493875400526236,0.7560359557239432,13461,chronos2_ctx96,chronos2,96,-0.46106606890148405
bmd,Temperature,30,1.6316511065723514,1.2873270903295928,3.49588315313717,0.7093083723348934,13461,chronos2_ctx96,chronos2,96,-1.075245353643481
bmd,Humidity,1,0.5917367665546208,0.4645566160776936,5.0154204799326,0.7824011528415743,11103,chronos2_ctx96,chronos2,96,0.2605627600974745
bmd,Humidity,3,0.7754699874364741,0.6057030838835995,6.503816800220358,0.7753760244978835,11103,chronos2_ctx96,chronos2,96,0.05019343884933991
bmd,Humidity,7,0.8443381265004652,0.6584875194062386,7.058905469739165,0.7851031252814554,11103,chronos2_ctx96,chronos2,96,-0.059737320593187704
bmd,Humidity,14,0.9065802691990944,0.7077067971037915,7.558099133725017,0.7833018103215347,11103,chronos2_ctx96,chronos2,96,-0.1378394432653176
bmd,Humidity,30,1.007592149461629,0.7940863615728935,8.40217173806435,0.793479239845087,11103,chronos2_ctx96,chronos2,96,-0.25306733104576407
bmd,Sunshine,1,0.7158655416058909,0.5455942443223601,2.8042790544551415,0.756206332689163,13454,chronos2_ctx96,chronos2,96,0.1374507365585449
bmd,Sunshine,3,0.870487167621421,0.6560403752696438,3.3022731902466136,0.7279619444031514,13454,chronos2_ctx96,chronos2,96,-0.02508442831050739
bmd,Sunshine,7,0.8974223415629043,0.6702292658609333,3.362730244998529,0.7409692284822358,13454,chronos2_ctx96,chronos2,96,-0.048063273671178575
bmd,Sunshine,14,0.9246225179064478,0.6875584580766018,3.430200950042648,0.7484762895793072,13454,chronos2_ctx96,chronos2,96,-0.07398251708689663
bmd,Sunshine,30,0.9925212614561164,0.7387816172774788,3.642313570274165,0.7519696744462613,13454,chronos2_ctx96,chronos2,96,-0.13118870485440182
ghcn_bangladesh,Rainfall,1,1.2068707568625052,1.0370640262575643,20.26301438899288,0.7140381282495667,1154,chronos2_ctx96,chronos2,96,0.06976508236225931
ghcn_bangladesh,Rainfall,3,1.3658769096624532,1.1988036054349127,27.005739927366623,0.7166377816291161,1154,chronos2_ctx96,chronos2,96,-0.011356732953288873
ghcn_bangladesh,Rainfall,7,1.385523014042701,1.2123974165918605,21.41672382117469,0.6923743500866552,1154,chronos2_ctx96,chronos2,96,-0.044846408304677565
ghcn_bangladesh,Rainfall,14,1.354832212647761,1.1803788485012194,20.557276563897716,0.7123050259965338,1154,chronos2_ctx96,chronos2,96,-0.017819437082454925
ghcn_bangladesh,Rainfall,30,1.2395611528899582,1.1261078016949615,20.93294951586607,0.6949740034662045,1154,chronos2_ctx96,chronos2,96,-0.08647640655841049
ghcn_bangladesh,Tavg,1,0.514172372795592,0.4094784713478495,1.2293501209509643,0.8152909336941814,1478,chronos2_ctx96,chronos2,96,0.29090073571141306
ghcn_bangladesh,Tavg,3,0.7370923735368125,0.571619763932622,1.693191713545463,0.7821380243572396,1478,chronos2_ctx96,chronos2,96,0.06631797389023986
ghcn_bangladesh,Tavg,7,0.8326645790784529,0.6505722330531585,1.8825309805787225,0.7855209742895806,1478,chronos2_ctx96,chronos2,96,-0.12741766187668735
ghcn_bangladesh,Tavg,14,0.9780866134949776,0.7591024812855598,2.1996591998294948,0.7794316644113667,1478,chronos2_ctx96,chronos2,96,-0.3071895571428407
ghcn_bangladesh,Tavg,30,1.3098491584248404,1.027744607977784,2.976500396921241,0.7794316644113667,1478,chronos2_ctx96,chronos2,96,-0.6738940807397449
ghcn_temperate,Rainfall,1,0.5720265594341557,0.5014911255858382,4.718481078507228,0.6143074581430746,9855,chronos2_ctx96,chronos2,96,0.00021969158851398163
ghcn_temperate,Rainfall,3,0.6334242398955608,0.5692584661231849,5.262663333915826,0.6111618467782851,9855,chronos2_ctx96,chronos2,96,-0.025137841788723803
ghcn_temperate,Rainfall,7,0.6363436178635529,0.577683073723309,5.294741707459146,0.5954337899543379,9855,chronos2_ctx96,chronos2,96,-0.054027317829564714
ghcn_temperate,Rainfall,14,0.6352526937278217,0.5758585274605564,5.277012406009878,0.6373414510400812,9855,chronos2_ctx96,chronos2,96,-0.05365439618220402
ghcn_temperate,Rainfall,30,0.6071142055120382,0.5598780142997398,5.068467447168664,0.6654490106544901,9855,chronos2_ctx96,chronos2,96,-0.06242369409426729
ghcn_temperate,Tavg,1,0.4196702994014841,0.3306264957844128,2.1492003822996257,0.7954791763430872,12918,chronos2_ctx96,chronos2,96,0.40447262825055763
ghcn_temperate,Tavg,3,0.6811153450787171,0.5347434667476523,3.4439437778374304,0.7571605511689116,12918,chronos2_ctx96,chronos2,96,0.05073601608274614
ghcn_temperate,Tavg,7,0.8076773801744127,0.6320226756537973,4.050571451411209,0.7648242762037467,12918,chronos2_ctx96,chronos2,96,-0.12365321135560148
ghcn_temperate,Tavg,14,0.9119789291953712,0.7160781783795978,4.559071123167137,0.7641275739278526,12918,chronos2_ctx96,chronos2,96,-0.2730362193206939
ghcn_temperate,Tavg,30,1.1618184961579736,0.9127331997999808,5.672827363328363,0.7432265056510295,12918,chronos2_ctx96,chronos2,96,-0.6229025015424909
nasa_power_bmd,PRECTOTCORR,1,1.2220998827468508,1.003440354854877,16.244598412710815,0.7620427881297447,14490,chronos2_ctx96,chronos2,96,0.2790097269456613
nasa_power_bmd,PRECTOTCORR,3,1.567150519494041,1.3108369324980618,21.309769565566608,0.7592132505175984,14490,chronos2_ctx96,chronos2,96,0.07708838260950734
nasa_power_bmd,PRECTOTCORR,7,1.566680808568368,1.323047194949129,20.31560178905698,0.7383022774327123,14490,chronos2_ctx96,chronos2,96,0.02348181503630531
nasa_power_bmd,PRECTOTCORR,14,1.6148467311588424,1.3524671807194344,20.47043481400002,0.750448585231194,14490,chronos2_ctx96,chronos2,96,0.001764241853751014
nasa_power_bmd,PRECTOTCORR,30,1.8790536627061645,1.6134756544010274,23.35164978150336,0.7113871635610766,14490,chronos2_ctx96,chronos2,96,-0.0594270018206533
nasa_power_bmd,T2M,1,0.3886354407253775,0.308111680387553,0.745144397104216,0.7848861283643892,14490,chronos2_ctx96,chronos2,96,0.4995526726068429
nasa_power_bmd,T2M,3,0.6670361527422702,0.5244225263120447,1.2529982287830943,0.7403726708074534,14490,chronos2_ctx96,chronos2,96,0.18103428913382336
nasa_power_bmd,T2M,7,0.8926075591178747,0.7096600200930784,1.7383350300870966,0.7574189095928227,14490,chronos2_ctx96,chronos2,96,-0.15645102672346511
nasa_power_bmd,T2M,14,1.1903835027349845,0.948131290021954,2.3097796394558823,0.7285714285714285,14490,chronos2_ctx96,chronos2,96,-0.5407825465610017
nasa_power_bmd,T2M,30,1.918405521138273,1.5561902166439483,3.649445044889902,0.6685300207039337,14490,chronos2_ctx96,chronos2,96,-1.486574435056124
nasa_power_bmd,RH2M,1,0.3641695778519553,0.288304234383536,4.444306209763885,0.7769496204278813,14490,chronos2_ctx96,chronos2,96,0.6061697116354795
nasa_power_bmd,RH2M,3,0.5186655079284075,0.4089362594389423,6.415374458593542,0.7799171842650103,14490,chronos2_ctx96,chronos2,96,0.4401672828381329
nasa_power_bmd,RH2M,7,0.6456753971131184,0.507586049401506,7.897067752066161,0.7545893719806763,14490,chronos2_ctx96,chronos2,96,0.3079743065480959
nasa_power_bmd,RH2M,14,0.7495289072339549,0.5860680905498512,9.03929416801933,0.738440303657695,14490,chronos2_ctx96,chronos2,96,0.2009820442332404
nasa_power_bmd,RH2M,30,0.9711156715615608,0.7683059479107054,11.581943152859212,0.7113871635610766,14490,chronos2_ctx96,chronos2,96,-0.02133428067144627
nasa_power_bmd,ALLSKY_SFC_SW_DWN,1,0.6144366952660137,0.4851323164152353,3.627707774411242,0.7783298826777088,14490,chronos2_ctx96,chronos2,96,0.19175450427443952
nasa_power_bmd,ALLSKY_SFC_SW_DWN,3,0.7790411496406289,0.6124133494017138,4.391862591132867,0.7448585231193927,14490,chronos2_ctx96,chronos2,96,-0.029185686088526896
nasa_power_bmd,ALLSKY_SFC_SW_DWN,7,0.8238919462690687,0.643325570419977,4.647236361568753,0.778191856452726,14490,chronos2_ctx96,chronos2,96,-0.0726653116405267
nasa_power_bmd,ALLSKY_SFC_SW_DWN,14,0.8431314433339655,0.6636173065296311,4.730434518923906,0.7884748102139406,14490,chronos2_ctx96,chronos2,96,-0.10636193175804443
nasa_power_bmd,ALLSKY_SFC_SW_DWN,30,0.9396969968785338,0.7461719598971831,5.184933451458911,0.7895100069013112,14490,chronos2_ctx96,chronos2,96,-0.2079759831450878
nasa_power_ghcn_bangladesh,PRECTOTCORR,1,1.146784859662087,0.9441799383249676,16.612448392518104,0.763768115942029,4140,chronos2_ctx96,chronos2,96,0.266094730664054
nasa_power_ghcn_bangladesh,PRECTOTCORR,3,1.4390135034735685,1.196403643573035,21.014661905930225,0.763768115942029,4140,chronos2_ctx96,chronos2,96,0.05915343544760332
nasa_power_ghcn_bangladesh,PRECTOTCORR,7,1.4408016063790168,1.210118651754614,19.91606288423289,0.735024154589372,4140,chronos2_ctx96,chronos2,96,0.006406795234106921
nasa_power_ghcn_bangladesh,PRECTOTCORR,14,1.4918231831163515,1.2406067815637425,20.189646137148987,0.7548309178743962,4140,chronos2_ctx96,chronos2,96,-0.018626759952603322
nasa_power_ghcn_bangladesh,PRECTOTCORR,30,1.7357066541479038,1.4795387908641326,22.522150600046363,0.7082125603864734,4140,chronos2_ctx96,chronos2,96,-0.07072392526199955
nasa_power_ghcn_bangladesh,T2M,1,0.386975210227701,0.3070963651788022,0.7573254754543067,0.7830917874396135,4140,chronos2_ctx96,chronos2,96,0.49472211747333006
nasa_power_ghcn_bangladesh,T2M,3,0.6608239652804705,0.5197474417129114,1.2659668045961696,0.7415458937198067,4140,chronos2_ctx96,chronos2,96,0.1722247156577119
nasa_power_ghcn_bangladesh,T2M,7,0.8828717695641592,0.7022821614540862,1.7593868406389093,0.756280193236715,4140,chronos2_ctx96,chronos2,96,-0.15869557314652827
nasa_power_ghcn_bangladesh,T2M,14,1.1654298528913454,0.930987673641411,2.3210641781207175,0.7268115942028985,4140,chronos2_ctx96,chronos2,96,-0.5320870875890507
nasa_power_ghcn_bangladesh,T2M,30,1.8892618243527035,1.5336318160100515,3.670618037337464,0.6618357487922706,4140,chronos2_ctx96,chronos2,96,-1.5010211212809694
nasa_power_ghcn_temperate,PRECTOTCORR,1,0.6348377964077367,0.5325630978502718,3.8655364436604462,0.6378321256038647,13248,chronos2_ctx96,chronos2,96,0.04166698350115583
nasa_power_ghcn_temperate,PRECTOTCORR,3,0.7278854299283593,0.6217420904324819,4.232063893176785,0.6370772946859904,13248,chronos2_ctx96,chronos2,96,-0.02653058017309573
nasa_power_ghcn_temperate,PRECTOTCORR,7,0.6938590696044602,0.5952599116781818,4.140740817974304,0.6280193236714976,13248,chronos2_ctx96,chronos2,96,-0.054996878367634006
nasa_power_ghcn_temperate,PRECTOTCORR,14,0.6949993843228349,0.59873744657621,4.1559543712065175,0.6453804347826086,13248,chronos2_ctx96,chronos2,96,-0.0644878828014559
nasa_power_ghcn_temperate,PRECTOTCORR,30,0.7208469851066078,0.6205156544649962,4.228206083236516,0.6595712560386473,13248,chronos2_ctx96,chronos2,96,-0.07756470511776259
nasa_power_ghcn_temperate,T2M,1,0.3998677010041828,0.3144747213468536,1.9431045914515572,0.7944595410628019,13248,chronos2_ctx96,chronos2,96,0.43487884868070237
nasa_power_ghcn_temperate,T2M,3,0.6789910619206171,0.5333146790144252,3.243786447689057,0.7461503623188406,13248,chronos2_ctx96,chronos2,96,0.059173840566961844
nasa_power_ghcn_temperate,T2M,7,0.8273674104613379,0.6475083055103972,3.894722903827818,0.7524154589371981,13248,chronos2_ctx96,chronos2,96,-0.14497952888571763
nasa_power_ghcn_temperate,T2M,14,0.9611945858022908,0.7558542428227,4.508156932310317,0.7433574879227053,13248,chronos2_ctx96,chronos2,96,-0.3352951051645674
nasa_power_ghcn_temperate,T2M,30,1.271509544967089,0.9995186012400304,5.784702339987256,0.7164100241545893,13248,chronos2_ctx96,chronos2,96,-0.7690548353471776
bmd,Rainfall,1,0.5848349204639157,0.509219762660854,16.50344777680067,0.8515126283652512,14412,timesfm25_ctx2048,timesfm25,2048,-0.0030145989553722607
bmd,Rainfall,3,0.6015231760242582,0.5245804005203316,17.120849961102923,0.844782126006106,14412,timesfm25_ctx2048,timesfm25,2048,-0.013339372973544705
bmd,Rainfall,7,0.628279964849026,0.5446471157391846,16.99383199904355,0.8819039689147933,14412,timesfm25_ctx2048,timesfm25,2048,-0.01871132821780397
bmd,Rainfall,14,0.6301479808034665,0.5444997141380007,17.009934926494815,0.8018318068276437,14412,timesfm25_ctx2048,timesfm25,2048,-0.01682914274745495
bmd,Rainfall,30,0.6290473901194391,0.5534317700043637,17.695192596246276,0.8685817374410214,14412,timesfm25_ctx2048,timesfm25,2048,-0.006940403343635326
bmd,Temperature,1,0.4866934113773991,0.383414418312801,1.0750046377926297,0.8023920956838273,13461,timesfm25_ctx2048,timesfm25,2048,0.3616812588725964
bmd,Temperature,3,0.7050881505891484,0.5499833909828913,1.496504090316716,0.7601961221305995,13461,timesfm25_ctx2048,timesfm25,2048,0.13065598744136386
bmd,Temperature,7,0.710064048264639,0.5519013916142118,1.4942523267871188,0.8249758561771042,13461,timesfm25_ctx2048,timesfm25,2048,0.06680319062553497
bmd,Temperature,14,0.7194185551146933,0.560080213042764,1.5171650994006716,0.8197013594829508,13461,timesfm25_ctx2048,timesfm25,2048,0.05461906403585992
bmd,Temperature,30,0.758745036790395,0.5914637063182852,1.6202067614641122,0.8000148577371666,13461,timesfm25_ctx2048,timesfm25,2048,0.04652646743298505
bmd,Humidity,1,0.5658825335978515,0.4436811267934307,4.801679870093517,0.7833018103215347,11103,timesfm25_ctx2048,timesfm25,2048,0.29379038756794096
bmd,Humidity,3,0.7269013256175603,0.5646406900447263,6.071313816942709,0.7704224083581014,11103,timesfm25_ctx2048,timesfm25,2048,0.11458361965318953
bmd,Humidity,7,0.7508586599647976,0.5810820266760958,6.249428133775827,0.798703053228857,11103,timesfm25_ctx2048,timesfm25,2048,0.06483525982413507
bmd,Humidity,14,0.7615889907347924,0.5884539960376809,6.329615667452542,0.8040169323606232,11103,timesfm25_ctx2048,timesfm25,2048,0.05389326486775503
bmd,Humidity,30,0.7743934493212994,0.6028983684421165,6.53572351523496,0.7942898315770512,11103,timesfm25_ctx2048,timesfm25,2048,0.048627093986099434
bmd,Sunshine,1,0.6801679045474642,0.5268484776574917,2.600746660839229,0.7691392894306526,13454,timesfm25_ctx2048,timesfm25,2048,0.16708658297314571
bmd,Sunshine,3,0.8099613100123769,0.6184514298171226,3.016332337940582,0.7912888360338932,13454,timesfm25_ctx2048,timesfm25,2048,0.03364952178235869
bmd,Sunshine,7,0.8121535376634089,0.6174105193196384,2.99573121597925,0.8401218968336555,13454,timesfm25_ctx2048,timesfm25,2048,0.03453143120218927
bmd,Sunshine,14,0.8140548073084537,0.6165934808815323,2.998293235078322,0.8394529507953025,13454,timesfm25_ctx2048,timesfm25,2048,0.03686644991756949
bmd,Sunshine,30,0.8210699545275496,0.6250557436592983,3.04142843915968,0.8288241415192508,13454,timesfm25_ctx2048,timesfm25,2048,0.04294316399293452
ghcn_bangladesh,Rainfall,1,1.2114334020093822,1.0487356745391572,19.10567091547373,0.8188908145580589,1154,timesfm25_ctx2048,timesfm25,2048,0.05929574343715449
ghcn_bangladesh,Rainfall,3,1.3544440137093074,1.1781274075871733,25.71211338949494,0.8353552859618717,1154,timesfm25_ctx2048,timesfm25,2048,0.006086501126407851
ghcn_bangladesh,Rainfall,7,1.322003253283822,1.143804382297804,19.729936556386193,0.8622183708838822,1154,timesfm25_ctx2048,timesfm25,2048,0.014267199606441183
ghcn_bangladesh,Rainfall,14,1.313283836907774,1.1318236883055368,19.0218593541534,0.8110918544194108,1154,timesfm25_ctx2048,timesfm25,2048,0.024048803678186847
ghcn_bangladesh,Rainfall,30,1.1775245697638663,1.0220739882568337,19.46695023986464,0.8752166377816292,1154,timesfm25_ctx2048,timesfm25,2048,0.01389611871376828
ghcn_bangladesh,Tavg,1,0.487989909008147,0.3863634784048795,1.160531939831417,0.7997293640054127,1478,timesfm25_ctx2048,timesfm25,2048,0.33092927356333834
ghcn_bangladesh,Tavg,3,0.6672381444923797,0.5266144162266371,1.558544899270422,0.7746955345060893,1478,timesfm25_ctx2048,timesfm25,2048,0.139829575278556
ghcn_bangladesh,Tavg,7,0.6862451739454255,0.5346711824860214,1.5574922307883063,0.8342354533152909,1478,timesfm25_ctx2048,timesfm25,2048,0.073434579889334
ghcn_bangladesh,Tavg,14,0.7057611087328376,0.5486872361198162,1.611365847526489,0.8274695534506089,1478,timesfm25_ctx2048,timesfm25,2048,0.055149676261457836
ghcn_bangladesh,Tavg,30,0.736877890735756,0.5750303937731279,1.683266893706605,0.8024357239512855,1478,timesfm25_ctx2048,timesfm25,2048,0.0634443957081895
ghcn_temperate,Rainfall,1,0.5621217219366794,0.4976087271293054,4.435765043734117,0.8367326230339929,9855,timesfm25_ctx2048,timesfm25,2048,0.00795969999188162
ghcn_temperate,Rainfall,3,0.6281193086660555,0.561384642520659,5.0161487987338225,0.8323693556570269,9855,timesfm25_ctx2048,timesfm25,2048,-0.010958422395123124
ghcn_temperate,Rainfall,7,0.6234081218201486,0.5560916100660434,5.000160162745379,0.8511415525114155,9855,timesfm25_ctx2048,timesfm25,2048,-0.014632027294217531
ghcn_temperate,Rainfall,14,0.6226821629411291,0.5536293873290453,4.962301871901916,0.786808726534754,9855,timesfm25_ctx2048,timesfm25,2048,-0.012981505001442128
ghcn_temperate,Rainfall,30,0.5950806261154628,0.5315258350001375,4.771148911550446,0.878234398782344,9855,timesfm25_ctx2048,timesfm25,2048,-0.008622640475862253
ghcn_temperate,Tavg,1,0.4003687771871252,0.3132921692869722,2.0441663773530077,0.8316302833255922,12918,timesfm25_ctx2048,timesfm25,2048,0.4356953706250791
ghcn_temperate,Tavg,3,0.6206001782943927,0.4830461223624561,3.125951336286806,0.7754296330701347,12918,timesfm25_ctx2048,timesfm25,2048,0.14250792194165784
ghcn_temperate,Tavg,7,0.6704808829339924,0.5204814269670659,3.3664371350783275,0.8080972286731692,12918,timesfm25_ctx2048,timesfm25,2048,0.07465246202203135
ghcn_temperate,Tavg,14,0.685282336774314,0.5306309978343011,3.430465004660325,0.8085616968570987,12918,timesfm25_ctx2048,timesfm25,2048,0.05664981878661246
ghcn_temperate,Tavg,30,0.682560251993239,0.5288837751099852,3.4224121147269666,0.8164576559838984,12918,timesfm25_ctx2048,timesfm25,2048,0.05960821646530701
nasa_power_bmd,PRECTOTCORR,1,1.165185564298998,0.977812792940566,15.533951935143142,0.8013802622498275,14490,timesfm25_ctx2048,timesfm25,2048,0.2974235995519592
nasa_power_bmd,PRECTOTCORR,3,1.4687784967247592,1.230044870483302,20.45119356136892,0.8100759144237405,14490,timesfm25_ctx2048,timesfm25,2048,0.13397107394797803
nasa_power_bmd,PRECTOTCORR,7,1.4331329000454671,1.2126827304540466,19.129814187149226,0.8760524499654935,14490,timesfm25_ctx2048,timesfm25,2048,0.10493991189381902
nasa_power_bmd,PRECTOTCORR,14,1.4442133332665965,1.213095044426219,19.08905671827473,0.7932367149758454,14490,timesfm25_ctx2048,timesfm25,2048,0.1046327270343771
nasa_power_bmd,PRECTOTCORR,30,1.6031153325738874,1.3596263340361243,21.735276500198268,0.8102829537612146,14490,timesfm25_ctx2048,timesfm25,2048,0.10725343345882221
nasa_power_bmd,T2M,1,0.356594586579446,0.2823067594259686,0.6884367853165607,0.8425810904071773,14490,timesfm25_ctx2048,timesfm25,2048,0.5414660584043982
nasa_power_bmd,T2M,3,0.5996031582123175,0.4666221591963698,1.145381007765064,0.7799171842650103,14490,timesfm25_ctx2048,timesfm25,2048,0.2712983727080065
nasa_power_bmd,T2M,7,0.6615446548064292,0.5175275967689521,1.2584470742875966,0.8216011042097998,14490,timesfm25_ctx2048,timesfm25,2048,0.15664500789732527
nasa_power_bmd,T2M,14,0.6987026151425894,0.5464000079303283,1.3263540346172034,0.8180814354727398,14490,timesfm25_ctx2048,timesfm25,2048,0.11206010758241203
nasa_power_bmd,T2M,30,0.7360109597287589,0.5790004812201439,1.4351061875632944,0.8167701863354038,14490,timesfm25_ctx2048,timesfm25,2048,0.07483816625444784
nasa_power_bmd,RH2M,1,0.3485759061902685,0.2742068510871244,4.241577924970807,0.820703933747412,14490,timesfm25_ctx2048,timesfm25,2048,0.6254270650374593
nasa_power_bmd,RH2M,3,0.4866196301498722,0.3769028748875718,5.906264629383323,0.8187715665976536,14490,timesfm25_ctx2048,timesfm25,2048,0.48402090623139504
nasa_power_bmd,RH2M,7,0.5535485451523909,0.4288071194711081,6.725376801682846,0.8071083505866115,14490,timesfm25_ctx2048,timesfm25,2048,0.4153788415599693
nasa_power_bmd,RH2M,14,0.5783211819216945,0.4474619054796608,7.020869750863204,0.797239475500345,14490,timesfm25_ctx2048,timesfm25,2048,0.38995126545036507
nasa_power_bmd,RH2M,30,0.62067384715773,0.4808432306714706,7.630166921674479,0.7897170462387854,14490,timesfm25_ctx2048,timesfm25,2048,0.36079933202514025
nasa_power_bmd,ALLSKY_SFC_SW_DWN,1,0.5865394698054572,0.4648338849037482,3.4233627271779943,0.7973084886128364,14490,timesfm25_ctx2048,timesfm25,2048,0.22557232115516623
nasa_power_bmd,ALLSKY_SFC_SW_DWN,3,0.7207029186548354,0.5656550659680907,4.062694108944686,0.7759834368530021,14490,timesfm25_ctx2048,timesfm25,2048,0.04939352199530744
nasa_power_bmd,ALLSKY_SFC_SW_DWN,7,0.7281097204912128,0.5706386839388534,4.096956129407059,0.8204968944099379,14490,timesfm25_ctx2048,timesfm25,2048,0.04853102397000142
nasa_power_bmd,ALLSKY_SFC_SW_DWN,14,0.7262179977815897,0.5683128026868587,4.088291570837579,0.8257418909592823,14490,timesfm25_ctx2048,timesfm25,2048,0.052526743897709616
nasa_power_bmd,ALLSKY_SFC_SW_DWN,30,0.7523556742315943,0.5907368801520186,4.2585135753239545,0.8071083505866115,14490,timesfm25_ctx2048,timesfm25,2048,0.04365749192716262
nasa_power_ghcn_bangladesh,PRECTOTCORR,1,1.1092050752901683,0.9266638308521388,15.984797192215634,0.7980676328502415,4140,timesfm25_ctx2048,timesfm25,2048,0.27970989346381614
nasa_power_ghcn_bangladesh,PRECTOTCORR,3,1.3487347213017324,1.1219518774294672,20.085042413194937,0.8101449275362319,4140,timesfm25_ctx2048,timesfm25,2048,0.11770197696812079
nasa_power_ghcn_bangladesh,PRECTOTCORR,7,1.3197377981415863,1.1119623311229905,18.804852406679263,0.8751207729468599,4140,timesfm25_ctx2048,timesfm25,2048,0.0870000932904531
nasa_power_ghcn_bangladesh,PRECTOTCORR,14,1.3304867800722515,1.1123187662272311,18.76053956346692,0.7891304347826087,4140,timesfm25_ctx2048,timesfm25,2048,0.08670686174360065
nasa_power_ghcn_bangladesh,PRECTOTCORR,30,1.487629547996274,1.2501202335519308,20.73306212500316,0.8033816425120773,4140,timesfm25_ctx2048,timesfm25,2048,0.09530344740985586
nasa_power_ghcn_bangladesh,T2M,1,0.3566790101241159,0.2826602843007372,0.7025575879919668,0.8345410628019324,4140,timesfm25_ctx2048,timesfm25,2048,0.534927774730557
nasa_power_ghcn_bangladesh,T2M,3,0.5929834181088992,0.4617430066178823,1.155618806025268,0.7797101449275362,4140,timesfm25_ctx2048,timesfm25,2048,0.26460542578811974
nasa_power_ghcn_bangladesh,T2M,7,0.6573543736451701,0.5140656069059373,1.2765780272091949,0.8222222222222222,4140,timesfm25_ctx2048,timesfm25,2048,0.15184298317431344
nasa_power_ghcn_bangladesh,T2M,14,0.6920102002923082,0.5406878965216677,1.3413520564999184,0.8193236714975846,4140,timesfm25_ctx2048,timesfm25,2048,0.11021276851448436
nasa_power_ghcn_bangladesh,T2M,30,0.7222946797496934,0.5685536093795818,1.4400263693787267,0.8161835748792271,4140,timesfm25_ctx2048,timesfm25,2048,0.07281228076090973
